win_id,archetype,kind,cls,matched_any3,od_in,od_ring,od_contrast,x,y
A5_w1,A5,random,random,False,0.0010200789667440826,0.0017364209852409652,-0.0007163420184968826,529.3909187745904,82.7449610873987
A5_w1,A5,random,random,False,0.0,0.00032185179318323145,-0.00032185179318323145,809.8051561128733,364.3815084046918
A5_w1,A5,random,random,False,0.0,0.0011410153343419784,-0.0011410153343419784,859.0440815261427,809.4815598323083
A5_w1,A5,random,random,False,0.0,0.00027681977284486914,-0.00027681977284486914,133.31847542514654,28.469352657745635
A5_w1,A5,random,random,False,0.0,0.00027509750509139994,-0.00027509750509139994,851.7573737345344,247.50532896113242
A5_w1,A5,random,random,False,0.0,1.2302943820963287e-06,-1.2302943820963287e-06,328.51219901407427,401.8385630447772
A5_w1,A5,random,random,False,0.0021511046511154424,0.0003864390811119811,0.0017646655700034614,713.7681938843738,858.8112011586425
A5_w1,A5,random,random,False,5.250600715643153e-05,0.0013478113527334527,-0.001295305345577021,169.04199257516603,407.3750884839715
A5_w1,A5,random,random,False,0.0,2.0120451041810757e-05,-2.0120451041810757e-05,114.41619640539876,837.9346310888342
A5_w1,A5,random,random,False,0.0,8.31627658733065e-05,-8.31627658733065e-05,217.06905768526357,896.5635957906239
A5_w1,A5,random,random,False,0.00014061967988989103,5.7339964364615115e-05,8.327971552527591e-05,737.7135040998232,34.2224675237415
A5_w1,A5,random,random,False,0.0,0.0006343437041972265,-0.0006343437041972265,218.26509211757758,309.32658693668526
A5_w1,A5,random,random,False,0.0,0.00012668841656890572,-0.00012668841656890572,396.1633823532512,687.5506778004759
A5_w1,A5,random,random,False,0.0,0.0,0.0,189.47625741677868,202.99597528727904
A5_w1,A5,random,random,False,0.0,0.0,0.0,63.97953008033986,105.85907825392428
A5_w1,A5,random,random,False,0.0,0.0005453185709022754,-0.0005453185709022754,682.2960549911093,311.4148010333634
A5_w1,A5,random,random,False,0.0020810760301546013,0.00015613653925442721,0.001924939490900174,337.37419297064116,232.85266568438192
A5_w1,A5,random,random,False,0.0,0.0,0.0,69.06804597025399,690.0318439523344
A5_w1,A5,random,random,False,0.0005637473399648072,0.0005871248860366872,-2.337754607187998e-05,169.73788742395584,332.2335677563698
A5_w1,A5,random,random,False,0.00013255868089752991,0.0009627287241911629,-0.000830170043293633,480.68210790856506,432.9048204920618
A5_w1,A5,random,random,False,0.0,5.033651403919562e-05,-5.033651403919562e-05,808.1876709197958,527.0471058170757
A5_w1,A5,random,random,False,8.608553861406097e-05,0.0013195957633324524,-0.0012335102247183914,101.5380234378028,682.777077315139
A5_w1,A5,random,random,False,0.0,0.0,0.0,642.8460126712447,757.0197813694947
A5_w1,A5,random,random,False,0.006863289440041867,0.003824839319132066,0.0030384501209098015,724.0311436406266,516.2825694638473
A5_w1,A5,random,random,False,0.0,0.0,0.0,368.46189760585696,17.741192154281023
A5_w1,A5,random,random,False,0.00424630155553597,0.0029960827017157556,0.0012502188538202142,660.9980609963823,159.93413864939131
A5_w1,A5,random,random,False,0.0,4.880923360986092e-06,-4.880923360986092e-06,40.27794933678046,840.6451569952351
A5_w1,A5,random,random,False,0.013367086606965103,0.0022593823119182567,0.011107704295046848,844.9483281428178,477.7259163310476
A5_w1,A5,random,random,False,3.939578734495412e-06,0.0006030420177487844,-0.0005991024390142889,271.5813601355745,510.00174858106755
A5_w1,A5,random,random,False,0.0,4.326642107474178e-06,-4.326642107474178e-06,650.4648581689704,753.2233798310109
A5_w1,A5,random,random,False,0.0017302957964154728,0.0021766439543175124,-0.0004463481579020396,302.48288159536565,63.990351966314066
A5_w1,A5,random,random,False,0.0,4.8364392504927757e-05,-4.8364392504927757e-05,58.55357868566785,194.42752111436403
A5_w1,A5,random,random,False,0.0004543907326982102,0.0018025774286671134,-0.001348186695968903,455.6952557965368,376.0789400073539
A5_w1,A5,random,random,False,0.0,3.4852837767195735e-06,-3.4852837767195735e-06,276.6671458172881,351.1857534476891
A5_w1,A5,random,random,False,0.0,0.0010447697922442453,-0.0010447697922442453,751.3065774106632,336.80067890272664
A5_w1,A5,random,random,False,0.0,0.00014592116153944133,-0.00014592116153944133,231.0597091896563,617.4076522923085
A5_w1,A5,random,random,False,7.914429330521734e-07,0.0013904795023706041,-0.001389688059437552,686.5382301849268,174.34423286906565
A5_w1,A5,random,random,False,0.0,3.1219436561956026e-05,-3.1219436561956026e-05,191.79566166980493,259.54925028204684
